lot	lot_id	year	month	day	hour	minute	time_period	record_subtype	tow	region	lat.ddmm.ss	long.ddmm.ss	northing	easting	tag_id	tag_colour	tag_active	tag_applied	tag_recapture	sex	length_type	total_length	tlength_type	tail_length	width_type	maximum_width	swidth_type	spiracle_width	clength_type	clasper_length	clasper_development	alar_spines	alar_development	alar_rows	malar_spines	malar_development	midline	pelvic_thorns	eyespots	eyespots_large	eyespots_small	eyespots_number	whip	empty_full	cloaca_extruded	weight_est	weight_note	unadj_weight_kg	weight_kg	unadj_weight_lb	weight_lb	finclip	species_confirmed	species_dfo	depth	bottom_temperature	bottom_salinity	tide_height	cloud_cover	weather	temperature	capture_details	health_on_capture	health_on_release	contact	collector	notes	error_check	error_note	capture_event	
1	2015B_DPW58	2015	5	13	13	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW58	2015	5	13	13	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW58	2015	5	13	13	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW58	2015	5	13	13	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW59	2015	5	14	14	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	71.0	NA	NA	nearest 0.5 cm	45.5	NA	NA	nearest 0.5 cm	16.0	C	Y	mature	3	Y	mature	none	none	Y	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	Y	
1	2015B_DPW59	2015	5	14	14	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	61.5	NA	NA	nearest 0.5 cm	39.0	NA	NA	nearest 0.5 cm	14.0	C	Y	mature	2	Y	mature	none	none	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	66.0	NA	NA	nearest 0.5 cm	39.4	NA	NA	nearest 0.5 cm	14.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	clear	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	55.9	NA	NA	nearest 0.5 cm	38.1	NA	NA	nearest 0.5 cm	12.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	62.2	NA	NA	nearest 0.5 cm	40.6	NA	NA	nearest 0.5 cm	15.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	61.0	NA	NA	nearest 0.5 cm	38.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	64.8	NA	NA	nearest 0.5 cm	39.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	61.0	NA	NA	nearest 0.5 cm	38.1	NA	NA	nearest 0.5 cm	12.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	63.5	NA	NA	nearest 0.5 cm	40.6	NA	NA	nearest 0.5 cm	14.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	58.4	NA	NA	nearest 0.5 cm	35.6	NA	NA	nearest 0.5 cm	16.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	61.0	NA	NA	nearest 0.5 cm	38.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	58.4	NA	NA	nearest 0.5 cm	38.1	NA	NA	nearest 0.5 cm	16.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	55.9	NA	NA	nearest 0.5 cm	33.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	61.0	NA	NA	nearest 0.5 cm	36.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	61.0	NA	NA	nearest 0.5 cm	39.4	NA	NA	nearest 0.5 cm	15.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	58.4	NA	NA	nearest 0.5 cm	35.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	40.6	NA	NA	nearest 0.5 cm	25.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	59.7	NA	NA	nearest 0.5 cm	40.6	NA	NA	nearest 0.5 cm	15.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	66.0	NA	NA	nearest 0.5 cm	41.9	NA	NA	nearest 0.5 cm	19.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	58.4	NA	NA	nearest 0.5 cm	38.1	NA	NA	nearest 0.5 cm	16.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	58.4	NA	NA	nearest 0.5 cm	36.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	58.4	NA	NA	nearest 0.5 cm	38.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	55.9	NA	NA	nearest 0.5 cm	36.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	54.6	NA	NA	nearest 0.5 cm	34.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	58.4	NA	NA	nearest 0.5 cm	38.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	50.8	NA	NA	nearest 0.5 cm	29.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	54.6	NA	NA	nearest 0.5 cm	35.6	NA	NA	nearest 0.5 cm	8.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	63.5	NA	NA	nearest 0.5 cm	39.4	NA	NA	nearest 0.5 cm	17.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	62.2	NA	NA	nearest 0.5 cm	38.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	63.5	NA	NA	nearest 0.5 cm	38.1	NA	NA	nearest 0.5 cm	14.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	43.2	NA	NA	nearest 0.5 cm	29.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	45.7	NA	NA	nearest 0.5 cm	29.2	NA	NA	nearest 0.5 cm	7.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW60	2015	5	15	3	0	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	64.8	NA	NA	nearest 0.5 cm	40.6	NA	NA	nearest 0.5 cm	16.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	R147	red	Y	N	Y	M	estimate	63.5	NA	NA	nearest 0.5 cm	40.5	NA	NA	nearest 0.5 cm	17.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	clear	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	estimate	43.0	NA	NA	nearest 0.5 cm	38.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	missing tail	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	estimate	65.0	NA	NA	nearest 0.5 cm	43.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	estimate	57.0	NA	NA	nearest 0.5 cm	35.5	NA	NA	nearest 0.5 cm	11.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	estimate	51.0	NA	NA	nearest 0.5 cm	41.0	NA	NA	nearest 0.5 cm	15.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	estimate	58.0	NA	NA	nearest 0.5 cm	41.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	estimate	63.5	NA	NA	nearest 0.5 cm	39.0	NA	NA	nearest 0.5 cm	18.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	estimate	66.0	NA	NA	nearest 0.5 cm	40.5	NA	NA	nearest 0.5 cm	20.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	estimate	53.0	NA	NA	nearest 0.5 cm	34.0	NA	NA	nearest 0.5 cm	11.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	estimate	63.5	NA	NA	nearest 0.5 cm	39.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	SKT0921	pink	Y	N	Y	M	estimate	61.0	NA	NA	nearest 0.5 cm	39.0	NA	NA	nearest 0.5 cm	14.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	estimate	61.0	NA	NA	nearest 0.5 cm	38.0	NA	NA	nearest 0.5 cm	15.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	estimate	61.0	NA	NA	nearest 0.5 cm	40.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	SKT0996	pink	Y	N	Y	F	estimate	63.5	NA	NA	nearest 0.5 cm	41.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	Y	tag number likely wrong	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	SKT0775	pink	Y	N	Y	M	estimate	63.5	NA	NA	nearest 0.5 cm	40.5	NA	NA	nearest 0.5 cm	15.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	estimate	66.0	NA	NA	nearest 0.5 cm	43.0	NA	NA	nearest 0.5 cm	18.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	estimate	61.0	NA	NA	nearest 0.5 cm	38.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	SKT0659	pink	Y	N	Y	F	estimate	58.0	NA	NA	nearest 0.5 cm	38.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
1	2015B_DPW61	2015	5	18	5	45	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	estimate	66.0	NA	NA	nearest 0.5 cm	40.5	NA	NA	nearest 0.5 cm	14.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	CW	NA	NA	NA	Y	
